,Open,High,Low,Close
2020-05-13 00:00:00+00:00,45.13,45.22,45.13,45.22
2020-05-14 00:00:00+00:00,45.26,45.32,45.26,45.32
2020-05-15 00:00:00+00:00,46.18,46.18,45.94,45.94
2020-05-18 00:00:00+00:00,46.4,46.4,46.35,46.35
2020-05-19 00:00:00+00:00,46.22,46.33,46.22,46.33
2020-05-20 00:00:00+00:00,46.58,46.84,46.58,46.84
2020-05-21 00:00:00+00:00,46.73,46.73,46.47,46.47
2020-05-22 00:00:00+00:00,46.01,46.13,46.01,46.13
2020-05-25 00:00:00+00:00,46.73,46.88,46.73,46.88
2020-05-26 00:00:00+00:00,47.12,47.27,47.12,47.27
2020-05-27 00:00:00+00:00,46.55,46.58,46.55,46.58
2020-05-28 00:00:00+00:00,46.2,46.2,46.19,46.19
2020-05-29 00:00:00+00:00,46.24,46.24,46.18,46.18
2020-06-01 00:00:00+00:00,45.61,45.66,45.61,45.66
2020-06-03 00:00:00+00:00,46.66,46.86,46.66,46.86
2020-06-04 00:00:00+00:00,46.73,47.0,46.73,47.0
2020-06-05 00:00:00+00:00,47.42,47.94,47.42,47.94
2020-06-08 00:00:00+00:00,47.96,48.08,47.96,48.08
2020-06-09 00:00:00+00:00,47.19,47.19,47.14,47.14
2020-06-10 00:00:00+00:00,47.0,47.29,47.0,47.29
2020-06-11 00:00:00+00:00,46.95,46.95,46.92,46.92
2020-06-12 00:00:00+00:00,46.9,46.91,46.9,46.91
2020-06-15 00:00:00+00:00,46.37,46.39,46.37,46.39
2020-06-16 00:00:00+00:00,47.12,47.3,47.12,47.3
2020-06-17 00:00:00+00:00,47.13,47.13,47.06,47.06
2020-06-18 00:00:00+00:00,47.71,47.91,47.71,47.91
2020-06-19 00:00:00+00:00,48.35,48.35,48.32,48.32
2020-06-22 00:00:00+00:00,48.56,48.56,48.25,48.25
2020-06-23 00:00:00+00:00,48.83,48.85,48.83,48.85
2020-06-24 00:00:00+00:00,48.66,48.87,48.66,48.87
2020-06-25 00:00:00+00:00,48.25,48.25,48.09,48.09
2020-06-26 00:00:00+00:00,48.18,48.18,48.17,48.17
2020-06-29 00:00:00+00:00,48.28,48.71,48.28,48.71
2020-06-30 00:00:00+00:00,49.02,49.35,49.02,49.35
2020-07-01 00:00:00+00:00,49.54,49.54,49.41,49.41
2020-07-02 00:00:00+00:00,49.5,49.53,49.5,49.53
2020-07-03 00:00:00+00:00,49.33,49.75,49.33,49.75
2020-07-06 00:00:00+00:00,51.03,51.08,51.03,51.08
2020-07-07 00:00:00+00:00,51.28,51.49,51.28,51.49
2020-07-08 00:00:00+00:00,50.6,50.91,50.6,50.91
2020-07-09 00:00:00+00:00,50.76,51.05,50.76,51.05
2020-07-10 00:00:00+00:00,50.29,50.47,50.29,50.47
2020-07-13 00:00:00+00:00,51.7,51.7,51.54,51.54
2020-07-14 00:00:00+00:00,50.78,50.78,50.53,50.53
2020-07-15 00:00:00+00:00,50.99,50.99,50.61,50.61
2020-07-16 00:00:00+00:00,50.12,50.12,50.03,50.03
2020-07-17 00:00:00+00:00,49.5,49.5,49.38,49.38
2020-07-20 00:00:00+00:00,48.73,48.73,48.1,48.1
2020-07-21 00:00:00+00:00,48.24,48.24,47.95,47.95
2020-07-22 00:00:00+00:00,47.84,47.97,47.84,47.97
2020-07-23 00:00:00+00:00,48.13,48.13,48.05,48.05
2020-07-24 00:00:00+00:00,47.7,47.7,47.45,47.45
2020-07-27 00:00:00+00:00,46.62,46.62,46.5,46.5
2020-07-28 00:00:00+00:00,46.54,46.69,46.54,46.69
2020-07-29 00:00:00+00:00,47.21,47.21,47.21,47.21
2020-07-30 00:00:00+00:00,46.72,46.72,46.66,46.66
2020-07-31 00:00:00+00:00,46.98,46.98,46.91,46.91
2020-08-03 00:00:00+00:00,46.74,46.9,46.74,46.9
2020-08-04 00:00:00+00:00,47.26,47.6,47.26,47.6
2020-08-05 00:00:00+00:00,48.01,48.02,48.01,48.02
2020-08-06 00:00:00+00:00,48.39,48.5,48.39,48.5
2020-08-07 00:00:00+00:00,48.3,48.41,48.3,48.41
2020-08-10 00:00:00+00:00,48.6,48.6,48.35,48.35
2020-08-11 00:00:00+00:00,48.6,48.6,48.38,48.38
2020-08-12 00:00:00+00:00,47.9,47.9,47.69,47.69
2020-08-13 00:00:00+00:00,47.71,47.71,47.71,47.71
2020-08-14 00:00:00+00:00,47.28,47.42,47.28,47.42
2020-08-17 00:00:00+00:00,47.61,47.93,47.61,47.93
2020-08-18 00:00:00+00:00,48.28,48.46,48.28,48.46
2020-08-19 00:00:00+00:00,48.8,48.8,48.8,48.8
2020-08-20 00:00:00+00:00,48.15,48.25,48.15,48.25
2020-08-21 00:00:00+00:00,47.85,47.85,47.79,47.79
2020-08-24 00:00:00+00:00,48.55,48.71,48.55,48.71
2020-08-25 00:00:00+00:00,49.04,49.61,49.04,49.61
2020-08-26 00:00:00+00:00,50.18,50.38,50.18,50.38
2020-08-27 00:00:00+00:00,49.97,50.15,49.97,50.15
2020-08-28 00:00:00+00:00,51.32,51.32,51.19,51.19
2020-08-31 00:00:00+00:00,51.43,51.43,50.63,50.63
2020-09-01 00:00:00+00:00,51.1,51.1,50.91,50.91
2020-09-02 00:00:00+00:00,50.9,50.9,50.47,50.47
2020-09-03 00:00:00+00:00,50.89,51.04,50.89,51.04
2020-09-04 00:00:00+00:00,51.12,51.12,50.87,50.87
2020-09-07 00:00:00+00:00,49.95,49.95,49.95,49.95
2020-09-08 00:00:00+00:00,49.67,49.67,49.33,49.33
2020-09-09 00:00:00+00:00,49.08,49.17,49.08,49.17
2020-09-10 00:00:00+00:00,49.28,49.38,49.28,49.38
2020-09-11 00:00:00+00:00,49.25,49.27,49.25,49.27
2020-09-14 00:00:00+00:00,50.29,50.54,50.29,50.54
2020-09-15 00:00:00+00:00,50.66,50.89,50.66,50.89
2020-09-16 00:00:00+00:00,50.94,50.94,50.78,50.78
2020-09-17 00:00:00+00:00,50.54,50.54,50.5,50.5
2020-09-18 00:00:00+00:00,49.97,50.06,49.97,50.06
2020-09-21 00:00:00+00:00,49.65,49.65,49.16,49.16
2020-09-22 00:00:00+00:00,48.67,49.0,48.67,49.0
2020-09-23 00:00:00+00:00,49.34,49.34,49.17,49.17
2020-09-24 00:00:00+00:00,48.94,48.94,48.92,48.92
2020-09-25 00:00:00+00:00,48.73,48.78,48.73,48.78
2020-09-28 00:00:00+00:00,49.05,49.59,49.05,49.59
2020-09-29 00:00:00+00:00,49.97,49.97,49.95,49.95
2020-09-30 00:00:00+00:00,49.28,49.28,49.15,49.15
2020-10-01 00:00:00+00:00,48.97,48.97,48.85,48.85
2020-10-02 00:00:00+00:00,48.21,48.32,48.21,48.32
2020-10-05 00:00:00+00:00,48.84,48.99,48.84,48.99
2020-10-06 00:00:00+00:00,48.88,48.89,48.88,48.89
2020-10-07 00:00:00+00:00,49.22,49.22,49.06,49.06
2020-10-08 00:00:00+00:00,48.73,49.21,48.73,49.21
2020-10-09 00:00:00+00:00,48.73,48.73,48.67,48.67
2020-10-12 00:00:00+00:00,48.14,48.14,48.07,48.07
2020-10-13 00:00:00+00:00,47.77,47.9,47.77,47.9
2020-10-14 00:00:00+00:00,47.84,48.23,47.84,48.23
2020-10-15 00:00:00+00:00,47.95,47.95,47.59,47.59
2020-10-16 00:00:00+00:00,48.21,48.21,48.03,48.03
2020-10-19 00:00:00+00:00,48.35,48.35,48.1,48.1
2020-10-20 00:00:00+00:00,47.83,47.87,47.83,47.87
2020-10-21 00:00:00+00:00,47.41,47.45,47.41,47.45
2020-10-22 00:00:00+00:00,47.35,47.61,47.35,47.61
2020-10-23 00:00:00+00:00,48.63,48.63,48.57,48.57
2020-10-26 00:00:00+00:00,47.87,48.18,47.87,48.18
2020-10-27 00:00:00+00:00,47.0,47.0,46.93,46.93
2020-10-28 00:00:00+00:00,46.48,46.48,46.41,46.41
2020-10-29 00:00:00+00:00,45.86,45.86,45.64,45.64
2020-10-30 00:00:00+00:00,45.36,45.58,45.36,45.58
2020-11-02 00:00:00+00:00,44.67,44.78,44.67,44.78
2020-11-03 00:00:00+00:00,45.79,45.79,45.46,45.46
2020-11-04 00:00:00+00:00,45.48,45.63,45.48,45.63
2020-11-05 00:00:00+00:00,46.88,46.97,46.88,46.97
2020-11-06 00:00:00+00:00,46.47,46.89,46.47,46.89
2020-11-09 00:00:00+00:00,46.17,47.55,46.17,47.55
2020-11-10 00:00:00+00:00,47.18,47.36,47.18,47.36
2020-11-11 00:00:00+00:00,47.85,48.02,47.85,48.02
2020-11-12 00:00:00+00:00,47.47,47.47,47.41,47.41
2020-11-13 00:00:00+00:00,47.63,47.81,47.63,47.81
2020-11-16 00:00:00+00:00,48.38,48.58,48.38,48.58
2020-11-17 00:00:00+00:00,48.31,48.31,48.07,48.07
2020-11-18 00:00:00+00:00,48.43,48.43,48.2,48.2
2020-11-19 00:00:00+00:00,47.37,47.37,47.25,47.25
2020-11-20 00:00:00+00:00,46.93,46.93,46.82,46.82
2020-11-23 00:00:00+00:00,47.72,47.82,47.72,47.82
2020-11-24 00:00:00+00:00,47.79,48.12,47.79,48.12
2020-11-25 00:00:00+00:00,49.04,49.16,49.04,49.16
2020-11-26 00:00:00+00:00,49.26,49.32,49.26,49.32
2020-11-27 00:00:00+00:00,49.83,49.83,49.78,49.78
2020-11-30 00:00:00+00:00,50.89,50.96,50.89,50.96
2020-12-01 00:00:00+00:00,51.45,51.45,50.96,50.96
2020-12-02 00:00:00+00:00,50.22,50.73,50.22,50.73
2020-12-03 00:00:00+00:00,50.44,50.52,50.44,50.52
2020-12-04 00:00:00+00:00,50.94,51.12,50.94,51.12
2020-12-07 00:00:00+00:00,51.05,51.05,51.05,51.05
2020-12-09 00:00:00+00:00,51.39,51.42,51.39,51.42
2020-12-10 00:00:00+00:00,52.05,52.17,52.05,52.17
2020-12-11 00:00:00+00:00,52.35,52.59,52.35,52.59
2020-12-14 00:00:00+00:00,53.96,54.39,53.96,54.39
2020-12-15 00:00:00+00:00,55.28,55.28,55.01,55.01
2020-12-16 00:00:00+00:00,55.09,55.09,54.96,54.96
2020-12-18 00:00:00+00:00,53.5,53.5,53.47,53.47
2020-12-21 00:00:00+00:00,54.19,54.19,54.16,54.16
2021-01-04 00:00:00+00:00,56.46,56.46,56.05,56.05
2021-01-05 00:00:00+00:00,54.99,54.99,54.72,54.72
2021-01-07 00:00:00+00:00,55.85,55.92,55.85,55.92
2021-01-08 00:00:00+00:00,56.55,56.55,56.28,56.28
2021-01-11 00:00:00+00:00,56.38,56.38,56.22,56.22
2021-01-12 00:00:00+00:00,57.72,57.78,57.72,57.78
2021-01-13 00:00:00+00:00,56.72,56.72,56.71,56.71
2021-01-14 00:00:00+00:00,55.79,55.79,55.73,55.73
2021-01-15 00:00:00+00:00,55.6,55.6,55.03,55.03
2021-01-18 00:00:00+00:00,55.15,55.15,54.97,54.97
2021-01-19 00:00:00+00:00,55.62,55.85,55.62,55.85
2021-01-20 00:00:00+00:00,56.55,56.55,56.1,56.1
2021-01-21 00:00:00+00:00,56.31,56.78,56.31,56.78
2021-01-22 00:00:00+00:00,57.0,57.0,56.8,56.8
2021-01-25 00:00:00+00:00,56.88,56.88,56.43,56.43
2021-01-26 00:00:00+00:00,55.85,55.85,55.62,55.62
2021-01-27 00:00:00+00:00,55.38,55.41,55.38,55.41
2021-01-28 00:00:00+00:00,56.4,56.4,56.38,56.38
2021-01-29 00:00:00+00:00,56.52907157894675,56.52907157894675,56.34068981698718,56.34068981698718
2021-02-01 00:00:00+00:00,55.53,55.53,55.51,55.51
2021-02-02 00:00:00+00:00,55.89,56.32,55.89,56.32
2021-02-03 00:00:00+00:00,57.0,57.22,57.0,57.22
2021-02-04 00:00:00+00:00,57.76,57.76,57.62,57.62
2021-02-05 00:00:00+00:00,58.51,58.64,58.51,58.64
2021-02-08 00:00:00+00:00,59.63,59.63,59.48,59.48
2021-02-09 00:00:00+00:00,59.1,59.1,58.91,58.91
2021-02-10 00:00:00+00:00,59.22,59.5,59.22,59.5
2021-02-11 00:00:00+00:00,59.19,59.19,58.45,58.45
2021-02-12 00:00:00+00:00,57.53,58.22,57.53,58.22
2021-02-15 00:00:00+00:00,58.41,58.46,58.41,58.46
2021-02-16 00:00:00+00:00,58.7,58.7,58.34,58.34
2021-02-17 00:00:00+00:00,58.28,58.28,58.16,58.16
2021-02-18 00:00:00+00:00,58.14,58.14,58.1,58.1
2021-02-19 00:00:00+00:00,58.48,58.48,58.0,58.0
2021-02-22 00:00:00+00:00,57.13,57.13,57.07,57.07
2021-02-23 00:00:00+00:00,57.67,57.67,57.53,57.53
2021-02-24 00:00:00+00:00,58.14,58.14,58.06,58.06
2021-02-25 00:00:00+00:00,58.6,58.6,58.42,58.42
2021-02-26 00:00:00+00:00,57.98,57.98,57.88,57.88
2021-03-01 00:00:00+00:00,58.42,58.42,58.07,58.07
2021-03-02 00:00:00+00:00,57.99,57.99,57.97,57.97
2021-03-03 00:00:00+00:00,57.98,57.98,57.71,57.71
2021-03-04 00:00:00+00:00,57.64,57.64,57.64,57.64
2021-03-05 00:00:00+00:00,58.33,58.52,58.33,58.52
2021-03-08 00:00:00+00:00,58.98,59.02,58.98,59.02
2021-03-09 00:00:00+00:00,59.88,59.88,59.81,59.81
2021-03-10 00:00:00+00:00,60.65,60.81,60.65,60.81
2021-03-11 00:00:00+00:00,60.79,61.27,60.79,61.27
2021-03-12 00:00:00+00:00,61.08,61.77,61.08,61.77
2021-03-15 00:00:00+00:00,62.33,62.33,62.08,62.08
2021-03-16 00:00:00+00:00,60.9,61.05,60.9,61.05
2021-03-17 00:00:00+00:00,61.05,61.05,61.05,61.05
2021-03-18 00:00:00+00:00,62.68,62.68,62.04,62.04
2021-03-19 00:00:00+00:00,61.33,61.33,61.0,61.0
2021-03-22 00:00:00+00:00,61.68,61.9,61.68,61.9
2021-03-23 00:00:00+00:00,61.82,61.82,61.5,61.5
2021-03-24 00:00:00+00:00,61.45,61.49,61.45,61.49
2021-03-25 00:00:00+00:00,61.61,61.61,60.98,60.98
2021-03-26 00:00:00+00:00,61.7,61.71,61.7,61.71
2021-03-29 00:00:00+00:00,61.43,61.8,61.43,61.8
2021-03-30 00:00:00+00:00,62.05,62.05,62.04,62.04
2021-03-31 00:00:00+00:00,62.4,62.43,62.4,62.43
2021-04-01 00:00:00+00:00,62.56,62.56,62.37,62.37
2021-04-06 00:00:00+00:00,63.04,63.34,63.04,63.34
2021-04-07 00:00:00+00:00,63.28,63.28,63.16,63.16
2021-04-08 00:00:00+00:00,62.88,62.88,62.34,62.34
2021-04-09 00:00:00+00:00,62.3,62.31,62.3,62.31
2021-04-12 00:00:00+00:00,62.67,62.79,62.67,62.79
2021-04-13 00:00:00+00:00,62.86,62.91,62.86,62.91
2021-04-14 00:00:00+00:00,62.6,62.6,62.08,62.08
2021-04-15 00:00:00+00:00,62.95,62.95,62.92,62.92
2021-04-16 00:00:00+00:00,63.61,63.61,63.41,63.41
2021-04-19 00:00:00+00:00,63.65,63.65,63.6,63.6
2021-04-20 00:00:00+00:00,63.17,63.52,63.17,63.52
2021-04-21 00:00:00+00:00,63.67,63.93000000000001,63.67,63.93000000000001
2021-04-22 00:00:00+00:00,64.91,64.91,64.82,64.82
2021-04-23 00:00:00+00:00,64.06,64.19,64.06,64.19
2021-04-26 00:00:00+00:00,64.45,64.45,64.08,64.08
2021-04-27 00:00:00+00:00,63.93000000000001,64.67,63.93000000000001,64.67
2021-04-28 00:00:00+00:00,65.33,65.33,65.03,65.03
2021-04-29 00:00:00+00:00,65.15,65.63,65.15,65.63
2021-04-30 00:00:00+00:00,66.23,66.35,66.23,66.35
2021-05-03 00:00:00+00:00,67.29,67.34,67.29,67.34
2021-05-04 00:00:00+00:00,67.38,67.38,67.08,67.08
2021-05-05 00:00:00+00:00,67.29,67.68,67.29,67.68
2021-05-06 00:00:00+00:00,68.75,69.31,68.75,69.31
2021-05-07 00:00:00+00:00,68.99,69.06,68.99,69.06
2021-05-10 00:00:00+00:00,70.91,71.4,70.91,71.4
2021-05-11 00:00:00+00:00,71.55,72.22,71.55,72.22
2021-05-12 00:00:00+00:00,74.16,74.35,74.16,74.35
2021-05-13 00:00:00+00:00,72.66,73.37,72.66,73.37
2021-05-14 00:00:00+00:00,75.0,75.11,75.0,75.11
2021-05-17 00:00:00+00:00,74.3,74.85,74.3,74.85
2021-05-18 00:00:00+00:00,73.79,73.79,72.39,72.39
2021-05-19 00:00:00+00:00,69.38,69.38,67.58,67.58
2021-05-20 00:00:00+00:00,68.35,70.14,68.35,70.14
2021-05-21 00:00:00+00:00,71.34,71.34,70.44,70.44
2021-05-25 00:00:00+00:00,71.32,71.37,71.32,71.37
2021-05-26 00:00:00+00:00,72.59,72.59,72.36,72.36
2021-05-27 00:00:00+00:00,70.97,70.97,70.46,70.46
2021-05-28 00:00:00+00:00,69.42,69.42,69.4,69.4
2021-06-01 00:00:00+00:00,71.46,71.46,71.43,71.43
2021-06-03 00:00:00+00:00,70.45,70.45,69.14,69.14
2021-06-04 00:00:00+00:00,68.53,69.74,68.53,69.74
2021-06-07 00:00:00+00:00,70.03,70.42,70.03,70.42
2021-06-08 00:00:00+00:00,71.47,71.5,71.47,71.5
2021-06-09 00:00:00+00:00,72.43,72.43,72.4,72.4
2021-06-10 00:00:00+00:00,72.53,72.98,72.53,72.98
2021-06-11 00:00:00+00:00,72.93,72.93,72.23,72.23
2021-06-14 00:00:00+00:00,73.89386951833566,73.89386951833566,73.40356068661842,73.40356068661842
2021-06-15 00:00:00+00:00,72.19026653642231,72.19026653642231,71.87845279004861,71.87845279004861
2021-06-16 00:00:00+00:00,71.90216138328404,72.31690661478507,71.90216138328404,72.31690661478507
2021-06-17 00:00:00+00:00,71.91602504368113,71.91602504368113,71.90763021626468,71.90763021626468
2021-06-18 00:00:00+00:00,72.80841686555254,73.21170831963208,72.80841686555254,73.21170831963208
2021-06-21 00:00:00+00:00,74.4895060008587,74.4895060008587,74.2590692381396,74.2590692381396
2021-06-22 00:00:00+00:00,74.76842715231737,74.9636711943944,74.76842715231737,74.9636711943944
2021-06-23 00:00:00+00:00,75.63902934761188,76.501905261686,75.63902934761188,76.501905261686
2021-06-24 00:00:00+00:00,77.15659730979328,77.15659730979328,76.82313760379515,76.82313760379515
2021-06-25 00:00:00+00:00,77.64787969094937,77.70776853437573,77.64787969094937,77.70776853437573
2021-06-28 00:00:00+00:00,77.70884727061673,77.92291967639554,77.70884727061673,77.92291967639554
2021-06-29 00:00:00+00:00,78.6535913853308,79.40586950103341,78.6535913853308,79.40586950103341
2021-06-30 00:00:00+00:00,79.71780050083464,80.44294308536703,79.71780050083464,80.44294308536703
2021-07-01 00:00:00+00:00,82.53716830149813,82.53716830149813,82.01521084337426,82.01521084337426
2021-07-02 00:00:00+00:00,81.31645050055738,81.60055658627073,81.31645050055738,81.60055658627073
2021-07-05 00:00:00+00:00,82.7954023589152,82.7954023589152,82.77198742035134,82.77198742035134
2021-07-06 00:00:00+00:00,82.20782367199061,82.20782367199061,79.99497946389938,79.99497946389938
2021-07-07 00:00:00+00:00,80.2992106373938,80.2992106373938,78.96361508390329,78.96361508390329
2021-07-08 00:00:00+00:00,76.7340087719287,77.80102445472431,76.7340087719287,77.80102445472431
2021-07-09 00:00:00+00:00,80.22782114392936,80.22782114392936,79.90607832278906,79.90607832278906
2021-07-12 00:00:00+00:00,78.84169625564817,78.84169625564817,78.57041449521137,78.57041449521137
2021-07-13 00:00:00+00:00,78.76394617459647,78.76394617459647,78.61516445066304,78.61516445066304
2021-07-14 00:00:00+00:00,78.40076149425164,78.40076149425164,78.31734782608844,78.31734782608844
2021-07-15 00:00:00+00:00,77.92907350427332,77.96783554741175,77.92907350427332,77.96783554741175
2021-07-16 00:00:00+00:00,78.62810926036157,78.62810926036157,78.32815991996299,78.32815991996299
2021-07-19 00:00:00+00:00,79.38504764497648,79.38504764497648,78.47119582372707,78.47119582372707
2021-07-20 00:00:00+00:00,77.45699876809427,77.45699876809427,76.8615281088598,76.8615281088598
2021-07-21 00:00:00+00:00,77.71398210088316,78.1194193843348,77.71398210088316,78.1194193843348
2021-07-22 00:00:00+00:00,77.87212350730202,77.87212350730202,77.57129902264136,77.57129902264136
2021-07-23 00:00:00+00:00,77.56443181818292,77.72836632155955,77.56443181818292,77.72836632155955
2021-07-26 00:00:00+00:00,79.2616269462977,79.5040081072133,79.2616269462977,79.5040081072133
2021-07-27 00:00:00+00:00,80.18056889247512,80.24624781170974,80.18056889247512,80.24624781170974
2021-07-28 00:00:00+00:00,81.28836019621417,81.66079309591376,81.28836019621417,81.66079309591376
2021-07-29 00:00:00+00:00,82.69218046547425,82.88809275120164,82.69218046547425,82.88809275120164
2021-07-30 00:00:00+00:00,82.37015702736213,82.39512318840836,82.37015702736213,82.39512318840836
2021-08-02 00:00:00+00:00,84.72642054839514,84.72642054839514,84.5696056241399,84.5696056241399
2021-08-03 00:00:00+00:00,84.43851664490995,84.43851664490995,84.17442783815815,84.17442783815815
2021-08-04 00:00:00+00:00,84.8832344795743,84.8832344795743,84.74641559530708,84.74641559530708
2021-08-05 00:00:00+00:00,85.03557149576542,85.99813666575784,85.03557149576542,85.99813666575784
2021-08-06 00:00:00+00:00,88.4929098497502,88.4929098497502,88.34731558364983,88.34731558364983
2021-08-09 00:00:00+00:00,88.29667625895362,88.73321594096168,88.29667625895362,88.73321594096168
2021-08-10 00:00:00+00:00,90.46548250206132,90.63184882304895,90.46548250206132,90.63184882304895
2021-08-11 00:00:00+00:00,90.60934017253302,91.84695137976053,90.60934017253302,91.84695137976053
2021-08-12 00:00:00+00:00,93.29754915826183,93.58317905258855,93.29754915826183,93.58317905258855
2021-08-13 00:00:00+00:00,92.36608951832491,92.36608951832491,91.99925542406308,91.99925542406308
2021-08-16 00:00:00+00:00,94.56231321976246,95.0461341354711,94.56231321976246,95.0461341354711
2021-08-17 00:00:00+00:00,95.25887662012823,95.25887662012823,95.00262423598417,95.00262423598417
2021-08-18 00:00:00+00:00,95.2618143986665,95.2618143986665,93.58502044860063,93.58502044860063
2021-08-19 00:00:00+00:00,89.32226127776707,89.32226127776707,87.88451724510298,87.88451724510298
2021-08-20 00:00:00+00:00,88.05812528578141,88.05812528578141,88.03642725694382,88.03642725694382
2021-08-23 00:00:00+00:00,90.787394266917,90.787394266917,89.32405487300241,89.32405487300241
2021-08-24 00:00:00+00:00,91.48235842257509,92.12853246753119,91.48235842257509,92.12853246753119
2021-08-25 00:00:00+00:00,92.30035221603,92.30035221603,91.69298563398499,91.69298563398499
2021-08-26 00:00:00+00:00,91.29531601123523,92.32592227793934,91.29531601123523,92.32592227793934
2021-08-27 00:00:00+00:00,93.34238366682128,93.75816424346795,93.34238366682128,93.75816424346795
2021-08-30 00:00:00+00:00,96.13015111695144,96.13015111695144,96.09999195710445,96.09999195710445
2021-08-31 00:00:00+00:00,95.93497089733089,96.40196377960686,95.93497089733089,96.40196377960686
2021-09-01 00:00:00+00:00,98.94274800308852,98.94274800308852,97.7507925237571,97.7507925237571
2021-09-02 00:00:00+00:00,97.42721527320464,99.19386296143283,97.42721527320464,99.19386296143283
2021-09-03 00:00:00+00:00,99.62794886694192,99.62794886694192,99.53499897140665,99.53499897140665
2021-09-06 00:00:00+00:00,101.06294674982385,101.06294674982385,100.87019303969966,100.87019303969966
2021-09-07 00:00:00+00:00,101.3075252290098,102.14004765909883,101.3075252290098,102.14004765909883
2021-09-08 00:00:00+00:00,103.67083428029467,104.6626951210635,103.67083428029467,104.6626951210635
2021-09-09 00:00:00+00:00,105.42661264907073,107.51905777442572,105.42661264907073,107.51905777442572
2021-09-10 00:00:00+00:00,106.1212358546803,106.25349129022496,106.1212358546803,106.25349129022496
2021-09-13 00:00:00+00:00,109.2318720379169,109.93084547842206,109.2318720379169,109.93084547842206
2021-09-14 00:00:00+00:00,112.40065230546058,112.40065230546058,111.1140350962042,111.1140350962042
2021-09-15 00:00:00+00:00,116.76167227978999,116.76167227978999,116.13778371407678,116.13778371407678
2021-09-16 00:00:00+00:00,112.05725296039196,112.05725296039196,108.7523029389611,108.7523029389611
2021-09-17 00:00:00+00:00,110.88124999999998,111.12407024146157,110.88124999999998,111.12407024146157
2021-09-20 00:00:00+00:00,114.53161645347876,116.45334038878693,114.53161645347876,116.45334038878693
2021-09-21 00:00:00+00:00,117.17400645190945,117.17400645190945,116.03249941981952,116.03249941981952
2021-09-22 00:00:00+00:00,115.0408458346638,116.10231240657689,115.0408458346638,116.10231240657689
2021-09-23 00:00:00+00:00,115.35775468384206,116.75669067796645,115.35775468384206,116.75669067796645
2021-09-24 00:00:00+00:00,119.18898401826442,121.47504177660684,119.18898401826442,121.47504177660684
2021-09-27 00:00:00+00:00,127.06831736712074,128.7127059706466,127.06831736712074,128.7127059706466
2021-09-28 00:00:00+00:00,136.12221038615132,136.12221038615132,132.39888228753824,132.39888228753824
2021-09-29 00:00:00+00:00,133.03835578330956,134.26450741418233,133.03835578330956,134.26450741418233
2021-09-30 00:00:00+00:00,145.85171865715955,145.85171865715955,144.44806299856538,144.44806299856538
2021-10-01 00:00:00+00:00,147.15526739505447,147.78190854326567,147.15526739505447,147.78190854326567
2021-10-04 00:00:00+00:00,154.12543711340192,154.16693725743983,154.12543711340192,154.16693725743983
2021-10-05 00:00:00+00:00,163.40814920071142,168.716806828046,163.40814920071142,168.716806828046
2021-10-06 00:00:00+00:00,173.30969963162426,173.30969963162426,150.5756136140413,150.5756136140413
2021-10-07 00:00:00+00:00,143.61460322797583,143.61460322797583,137.4328200789629,137.4328200789629
2021-10-08 00:00:00+00:00,134.07568618569405,134.07568618569405,131.64451693994874,131.64451693994874
2021-10-11 00:00:00+00:00,131.99159318637237,132.48789886820083,131.99159318637237,132.48789886820083
2021-10-12 00:00:00+00:00,132.0574366431259,133.06853625436324,132.0574366431259,133.06853625436324
2021-10-13 00:00:00+00:00,136.1631131488462,136.1631131488462,135.0857090997098,135.0857090997098
2021-10-14 00:00:00+00:00,141.44873718294627,143.6406039208128,141.44873718294627,143.6406039208128
2021-10-15 00:00:00+00:00,142.83997192325728,144.51366726297056,142.83997192325728,144.51366726297056
2021-10-18 00:00:00+00:00,144.83896697598294,144.83896697598294,141.4122510897485,141.4122510897485
2021-10-19 00:00:00+00:00,142.08820045931716,142.08820045931716,140.7450569715151,140.7450569715151
2021-10-20 00:00:00+00:00,142.53457622601212,142.53457622601212,142.51702559438763,142.51702559438763
2021-10-21 00:00:00+00:00,140.10912998624644,140.10912998624644,139.35869920174096,139.35869920174096
